time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/ent_coef_loss,train/ent_coef,train/critic_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
120,4307,520140,255.22,3068,756.0340200999999,510135,-152.00397033691405,1.702553677558899,0.03266883566975594,47.21110076904297,0.0003,,
120,4313,520895,256.0,3072,757.72814817,510890,-153.4927490234375,1.2646214246749878,0.033353380113840106,51.641370391845705,0.0003,,
120,4321,521835,256.86,3076,760.42137199,511830,-151.7162841796875,-0.3609800457954407,0.03449822664260864,44.59853515625,0.0003,,
120,4329,522750,254.15,3080,753.1237822899999,512745,-149.73329162597656,0.8794105648994446,0.03465149030089378,49.83161087036133,0.0003,,
120,4336,523680,258.13,3084,765.4275862899999,513675,-152.63760986328126,0.7745915293693543,0.03369831666350365,49.13426971435547,0.0003,,
120,4344,524735,253.84,3088,750.1598154299999,514730,-150.5749542236328,0.6692220270633698,0.03585165217518806,46.710147857666016,0.0003,,
120,4354,525825,257.15,3092,757.6426019,515820,-151.07546691894532,0.3008057773113251,0.03389703333377838,52.33563919067383,0.0003,,
120,4363,526845,256.98,3096,757.2228969,516840,-152.0763397216797,0.01625438928604126,0.032928793132305144,53.40407943725586,0.0003,,
120,4369,527600,255.58,3100,752.3825982300001,517595,-150.93779907226562,-0.5701320052146912,0.03522394523024559,48.678374481201175,0.0003,,
120,4381,529065,258.22,3104,761.0137075,519060,-151.51531372070312,0.4496873915195465,0.03313182070851326,50.65730361938476,0.0003,,
120,4394,530530,262.35,3108,771.70223577,520525,-151.13800659179688,-1.5727845668792724,0.033877304196357726,52.09296417236328,0.0003,,
120,4405,531845,264.56,3112,776.61743446,521840,-151.2518341064453,0.25226213932037356,0.03489875867962837,46.11825180053711,0.0003,,
120,4414,532885,268.81,3116,787.84015048,522880,-152.02166748046875,-0.7392892718315125,0.03492008298635483,44.87833023071289,0.0003,,
120,4419,533600,264.93,3120,774.78338908,523595,-151.97789001464844,-0.4328667640686035,0.035393987596035,45.94517211914062,0.0003,,
120,4426,534450,262.16,3124,765.3908209000001,524445,-151.55951232910155,-0.017178308963775635,0.03563086837530136,43.12588729858398,0.0003,,
120,4435,535540,264.05,3128,770.6048777600001,525535,-152.57156066894532,-0.36499576568603515,0.0345186248421669,48.77645416259766,0.0003,,
120,4442,536380,264.53,3132,770.810414,526375,-151.5340118408203,1.0807032704353332,0.03593865931034088,50.40355529785156,0.0003,,
120,4449,537170,259.13,3136,753.29017169,527165,-150.22857055664062,-0.49005619883537294,0.03614043965935707,54.93570785522461,0.0003,,
120,4451,537470,255.0,3140,739.20108866,527465,-152.9860046386719,1.4243799567222595,0.03499036654829979,51.92452163696289,0.0003,,
120,4458,538230,250.4,3144,723.7058050900002,528225,-151.61809997558595,-0.6540062069892884,0.03269031643867493,50.09313430786133,0.0003,,
120,4468,539495,246.89,3148,711.0078633899998,529490,-153.42275695800782,0.6926499307155609,0.03438840061426163,49.27193984985352,0.0003,,
120,4477,540535,245.89,3152,706.4075287899998,530530,-152.91659851074218,-0.9614971697330474,0.03345133513212204,46.96935272216797,0.0003,,
120,4487,541720,252.0,3156,723.1127075699999,531715,-150.12132873535157,-1.1658989906311035,0.03525664359331131,50.29757385253906,0.0003,,
120,4493,542420,245.73,3160,702.5586100799999,532415,-148.79762573242186,-0.23217858076095582,0.03467127531766891,46.5300910949707,0.0003,,
120,4500,543255,242.33,3164,691.88371462,533250,-151.77140197753906,-0.1097825288772583,0.03530464991927147,48.377854919433595,0.0003,,
120,4505,544005,239.05,3168,682.5859745,534000,-152.03900756835938,-2.080945110321045,0.03408477902412414,51.05381546020508,0.0003,,
120,4513,544985,239.26,3172,682.20271689,534980,-151.17229309082032,-1.45899178981781,0.03693041577935219,58.98058319091797,0.0003,,
120,4524,546205,240.22,3176,684.2427687,536200,-151.41571044921875,-0.27676878571510316,0.034665558487176895,46.92120895385742,0.0003,,
120,4532,547165,242.44,3180,691.06556914,537160,-152.19386596679686,0.7487941980361938,0.03402398154139519,51.80640640258789,0.0003,,
120,4537,547800,239.42,3184,678.8459814799999,537795,-150.38286437988282,-0.5547181010246277,0.0347439631819725,55.42481918334961,0.0003,,
120,4553,549730,244.54,3188,692.0392089800001,539725,-150.34491577148438,-2.260791802406311,0.03530366420745849,51.78750305175781,0.0003,,
120,4559,550460,248.03,3192,701.8999982999999,540455,-151.60635681152343,1.5177061319351197,0.03377788439393044,50.993936920166014,0.0003,,
120,4570,551650,248.07,3196,702.4000116800001,541645,-149.9280517578125,0.41543431878089904,0.03416818380355835,44.7259017944336,0.0003,,
120,4578,552505,246.92,3200,697.41772237,542500,-150.27570495605468,-0.15682201385498046,0.033999402076005936,50.720072174072264,0.0003,,
120,4588,553640,246.65,3204,696.3789394199999,543635,-150.42939453125,-0.8851258993148804,0.036832035332918164,48.11236572265625,0.0003,,
120,4593,554345,240.63,3208,679.9821684100002,544340,-152.0146911621094,0.6189707517623901,0.03471147045493126,46.97887496948242,0.0003,,
120,4607,555875,241.4,3212,680.8988525099999,545870,-151.14686889648436,2.156459379196167,0.03556284457445145,50.31638107299805,0.0003,,
120,4616,556950,238.29,3216,671.7169088400001,546945,-151.0551971435547,-0.21044869720935822,0.0338840052485466,52.00352783203125,0.0003,,
120,4626,558125,240.21,3220,678.06603436,548120,-152.0092010498047,-0.8457079827785492,0.03468953520059585,51.35432891845703,0.0003,,
120,4633,558910,244.07,3224,688.8934392100001,548905,-149.07328186035156,0.5052980422973633,0.035077142715454104,51.26628036499024,0.0003,,
120,4641,559950,242.16,3228,682.1271688699999,549945,-150.22991638183595,-2.809943747520447,0.03569934368133545,46.40483779907227,0.0003,,
120,4652,561170,244.28,3232,688.8925276500003,551165,-150.58020629882813,0.12797755897045135,0.034795168042182925,48.7770492553711,0.0003,,
120,4658,561875,249.06,3236,702.9801582199999,551870,-150.09594116210937,-1.0221566557884216,0.03486691415309906,48.417041015625,0.0003,,
120,4670,563380,252.54,3240,713.61018854,553375,-151.37469177246095,-0.2766240030527115,0.03382160738110542,42.716827392578125,0.0003,,
120,4676,564130,257.53,3244,727.5985704100001,554125,-151.59255981445312,-0.05610277056694031,0.03319078236818314,47.73334503173828,0.0003,,
120,4689,565690,261.88,3248,738.27224418,555685,-149.5475646972656,-0.5181471467018127,0.03370260894298553,54.41628189086914,0.0003,,
120,4700,567045,265.7,3252,748.2638155499999,557040,-150.66431579589843,-0.9169675141572953,0.03379437923431396,49.75838088989258,0.0003,,
120,4708,567970,262.82,3256,739.1269876,557965,-151.39791870117188,-1.3046237766742705,0.03502481728792191,47.105892944335935,0.0003,,
120,4715,568830,265.21,3260,746.6807590200001,558825,-152.7311798095703,0.7584074378013611,0.033501530438661574,48.78170471191406,0.0003,,
120,4726,570185,267.16,3264,753.0013636599999,560180,-151.91871032714843,1.0064385890960694,0.03367030471563339,42.1471549987793,0.0003,,
120,4732,570860,269.34,3268,758.34622102,560855,-151.7270294189453,-2.411427903175354,0.034894680976867674,50.48227462768555,0.0003,,
120,4746,572520,267.16,3272,750.0915189199998,562515,-149.12145385742187,0.6147123277187347,0.03314131647348404,53.6817626953125,0.0003,,
120,4757,573755,273.97,3276,768.76142811,563750,-150.99563293457032,-0.35686796009540556,0.03554714396595955,45.483700561523435,0.0003,,
120,4763,574540,275.91,3280,771.9479177600001,564535,-151.51064758300782,1.6535354614257813,0.03441959545016289,49.24862060546875,0.0003,,
120,4772,575675,276.69,3284,777.10868693,565670,-151.77444763183593,0.817497193813324,0.034992584586143495,55.2983642578125,0.0003,,
120,4785,577280,276.65,3288,779.4884914800001,567275,-150.30836486816406,-0.8634424477815628,0.03423245847225189,50.1496826171875,0.0003,,
120,4791,577915,274.55,3292,774.3590018400001,567910,-149.97243957519532,0.9337608695030213,0.0351501889526844,47.6281379699707,0.0003,,
120,4799,578875,276.05,3296,778.7576399,568870,-149.03110961914064,2.5235469341278076,0.03416197746992111,51.30983047485351,0.0003,,
120,4807,579865,274.64,3300,775.2604034999999,569860,-150.06664123535157,-1.0759027242660522,0.033030709624290465,49.30160675048828,0.0003,,
120,4818,581160,275.33,3304,778.7013581500001,571155,-151.85211486816405,-1.2550718009471893,0.03434112295508385,51.54076614379883,0.0003,,
120,4823,581725,272.37,3308,768.0971176600001,571720,-151.14833984375,-0.2985649645328522,0.03347170129418373,41.84977035522461,0.0003,,
120,4834,582975,266.91,3312,754.0443287600001,572970,-151.95218811035156,-0.9819649636745453,0.034675322473049164,44.16196517944336,0.0003,,
120,4846,584470,270.07,3316,763.43238471,574465,-151.82137451171874,1.0278759121894836,0.034532880038022996,51.45115661621094,0.0003,,
120,4858,585925,277.2,3320,786.8151197999998,575920,-154.06897583007813,-1.265319788455963,0.03413969725370407,48.047583770751956,0.0003,,
120,4861,586305,276.45,3324,782.9004637699999,576300,-150.04126586914063,0.7740802884101867,0.03474160134792328,47.767494201660156,0.0003,,
120,4872,587655,277.8,3328,788.5294486600001,577650,-148.36114196777345,-0.39526000022888186,0.033537888526916505,47.587311553955075,0.0003,,
120,4879,588445,276.69,3332,783.2854261400003,578440,-148.5705535888672,-0.4890148758888245,0.035756594687700274,49.12413787841797,0.0003,,
120,4886,589275,273.9,3336,775.5247204399999,579270,-152.6149932861328,0.32544353008270266,0.035445543378591536,45.355340576171876,0.0003,,
120,4901,591115,273.79,3340,777.3258238100002,581110,-151.63970947265625,2.174943745136261,0.0345172643661499,53.4709587097168,0.0003,,
120,4908,591940,278.09,3344,790.6814230000001,581935,-151.42144775390625,-0.4562904864549637,0.03520213887095451,43.481937408447266,0.0003,,
120,4926,594095,281.07,3348,801.6377806300001,584090,-153.63466796875,-0.1570627748966217,0.0348160907626152,45.191793823242186,0.0003,,
120,4935,595245,281.22,3352,803.6304372799999,585240,-151.30523986816405,-0.6448457598686218,0.0343036986887455,44.822418975830075,0.0003,,
120,4946,596530,279.85,3356,801.81767236,586525,-152.79831237792968,-0.8922910749912262,0.03407445102930069,47.227177429199216,0.0003,,
120,4953,597395,281.34,3360,806.2770474399999,587390,-151.3906280517578,1.6628490209579467,0.03487187996506691,43.70955123901367,0.0003,,
120,4964,598650,284.14,3364,814.44414495,588645,-151.06651000976564,0.6600691795349121,0.03472727984189987,44.54947967529297,0.0003,,
120,4973,599710,284.44,3368,814.74970258,589705,-150.65433654785156,-1.844071364402771,0.03447102978825569,49.06083679199219,0.0003,,
120,4982,600820,286.05,3372,822.2242698,590815,-150.99862365722657,-0.3964453488588333,0.034353560954332354,54.20119705200195,0.0003,,
120,4988,601430,276.28,3376,792.85410221,591425,-150.1760498046875,0.35840004682540894,0.0351769357919693,51.50740509033203,0.0003,,
120,4999,602815,278.58,3380,800.1577201600002,592810,-151.58213806152344,-0.3444381237030029,0.034251926094293596,45.43755340576172,0.0003,,
120,5011,604135,285.05,3384,818.14606012,594130,-151.85540771484375,-0.4903457760810852,0.03274745717644691,49.9545166015625,0.0003,,
120,5023,605720,285.49,3388,818.3587557599999,595715,-152.8801727294922,0.6710012018680572,0.03346843346953392,49.94095687866211,0.0003,,
120,5037,607300,285.51,3392,817.8699945699997,597295,-151.50228271484374,0.595697557926178,0.033904179185628894,48.99307403564453,0.0003,,
120,5047,608515,293.94,3396,841.8305279700002,598510,-152.25412292480468,0.8039442479610444,0.032852092385292055,51.58460388183594,0.0003,,
120,5058,609795,297.16,3400,848.3779136599999,599790,-152.457666015625,0.43295889496803286,0.03354375809431076,46.99696350097656,0.0003,,
120,5068,611025,295.29,3404,839.98910612,601020,-150.8077362060547,0.6512345194816589,0.034313707053661345,49.768724822998045,0.0003,,
120,5074,611770,301.78,3408,858.6691256599998,601765,-152.3006103515625,1.9674540519714356,0.03309647738933563,48.20391616821289,0.0003,,
120,5089,613480,306.06,3412,870.51958926,603475,-153.92642517089843,-0.18835062086582183,0.034039267152547834,42.17308502197265,0.0003,,
120,5109,616025,312.24,3416,885.5341268299999,606020,-152.03484497070312,-2.2384595394134523,0.035066988319158554,46.97620391845703,0.0003,,
120,5124,617755,312.07,3420,880.72816187,607750,-155.36380920410156,2.4721627712249754,0.03327943757176399,52.30547256469727,0.0003,,
120,5130,618470,318.41,3424,899.6963588700002,608465,-153.7102783203125,1.793506956100464,0.03509261161088943,44.73611907958984,0.0003,,
120,5141,619770,316.82,3428,892.7770803400001,609765,-152.65723876953126,-1.069622850418091,0.033646290004253385,47.74763488769531,0.0003,,
120,5153,621155,323.95,3432,914.6977199300001,611150,-150.7833679199219,0.5552628576755524,0.035420266538858415,53.597066497802736,0.0003,,
120,5166,622665,327.09,3436,920.83906724,612660,-153.5439208984375,-1.065277534723282,0.034333642572164536,44.63305587768555,0.0003,,
120,5175,623770,333.23,3440,935.27803662,613765,-152.07747802734374,1.6940832614898682,0.034908701479434964,49.78343124389649,0.0003,,
120,5191,625745,334.29,3444,937.3716221,615740,-152.6707977294922,0.6858088135719299,0.03446818813681603,47.397943115234376,0.0003,,
120,5202,627160,335.34,3448,937.0026447600001,617155,-153.81107177734376,0.12056728303432465,0.035650378465652464,50.60110931396484,0.0003,,
120,5207,627700,330.39,3452,921.01365314,617695,-154.30239868164062,0.11943951845169068,0.034902405738830564,52.453147888183594,0.0003,,
120,5224,629805,331.03,3456,921.8852026899997,619800,-154.16153259277343,-2.6092936038970946,0.034875362366437915,53.2179573059082,0.0003,,
120,5229,630355,328.83,3460,912.1267036799999,620350,-153.26737060546876,-1.1501736402511598,0.03519067168235779,46.73594436645508,0.0003,,
120,5243,632050,331.46,3464,917.51802467,622045,-152.23556823730468,-1.6965691208839417,0.03484547212719917,52.7733657836914,0.0003,,
120,5254,633350,337.1,3468,933.82558296,623345,-153.1609619140625,2.0569846868515014,0.034043560922145846,49.24224014282227,0.0003,,
120,5265,634645,340.64,3472,944.5330152899998,624640,-152.99782104492186,2.5060898780822756,0.03519460782408714,47.46175994873047,0.0003,,
120,5282,636825,354.53,3476,988.2333891299999,626820,-153.9930389404297,1.8602895736694336,0.032621733099222186,47.543618774414064,0.0003,,
120,5292,638040,353.19,3480,985.0202138799999,628035,-153.33681945800782,-0.34922360479831693,0.03327260240912437,44.49660415649414,0.0003,,
120,5306,639735,355.78,3484,993.7939507099999,629730,-153.02272033691406,1.7608218908309936,0.03444729447364807,44.01670379638672,0.0003,,
120,5321,641415,357.9,3488,999.1300614600001,631410,-157.5476806640625,-0.7731274634599685,0.03349466994404793,45.4110725402832,0.0003,,
120,5343,644095,361.95,3492,1012.2075368199999,634090,-154.51878967285157,-0.4196641266345978,0.033400563150644304,48.236575317382815,0.0003,,
120,5353,645250,363.82,3496,1017.9848359900002,635245,-152.80587768554688,1.2116104423999787,0.03379552513360977,52.19483489990235,0.0003,,
120,5360,646140,365.57,3500,1025.8384572300001,636135,-151.62171936035156,1.8991326451301576,0.033260592818260194,49.623626708984375,0.0003,,
120,5376,648115,371.0,3504,1044.1826893500001,638110,-153.539013671875,0.46425246000289916,0.03442730456590652,52.03426971435547,0.0003,,
120,5398,650680,379.0,3508,1068.8966086,640675,-154.19024963378905,3.0014878511428833,0.0331183560192585,46.05441589355469,0.0003,,
120,5411,652300,391.06,3512,1103.91239057,642295,-155.16421813964843,0.37656747698783877,0.03430337607860565,46.911949157714844,0.0003,,
120,5434,654970,383.88,3516,1086.5011219300002,644965,-154.6637756347656,-0.3486203908920288,0.03498837724328041,48.58885269165039,0.0003,,
120,5447,656605,388.43,3520,1096.5284809500001,646600,-156.02633056640624,-1.1824423789978027,0.034398122876882556,44.91117858886719,0.0003,,
120,5460,658220,390.34,3524,1099.50713967,648215,-152.4170928955078,-1.196828156709671,0.03467788770794868,47.20546112060547,0.0003,,
120,5467,658985,390.81,3528,1101.62490307,648980,-153.28370666503906,-0.8876778721809387,0.03317685574293137,46.84837341308594,0.0003,,
120,5481,660610,394.76,3532,1110.96904763,650605,-155.5023162841797,-1.829288125038147,0.033618852496147156,46.8513542175293,0.0003,,
120,5485,661115,393.47,3536,1110.5861382000003,651110,-156.0335906982422,-0.5333161592483521,0.03451558798551559,45.67796249389649,0.0003,,
120,5499,662715,390.47,3540,1102.5373775,652710,-155.4455352783203,0.3086132645606995,0.033294688910245895,50.99463577270508,0.0003,,
120,5521,665360,387.56,3544,1094.6345688300003,655355,-155.23800048828124,0.27353653907775877,0.035927506536245345,41.71873168945312,0.0003,,
120,5531,666590,388.69,3548,1099.68371896,656585,-155.2985046386719,-1.0035341411828995,0.03395174518227577,45.128536987304685,0.0003,,
120,5553,669205,396.76,3552,1121.18665828,659200,-154.035693359375,0.3635671973228455,0.0339790865778923,48.930963134765626,0.0003,,
120,5564,670540,404.51,3556,1144.57577449,660535,-154.61171264648436,-0.2129313111305237,0.03377950191497803,46.68087463378906,0.0003,,
120,5576,672000,413.94,3560,1174.45619685,661995,-155.16289367675782,-0.16452629566192628,0.03471444547176361,51.45625534057617,0.0003,,
120,5592,673810,413.63,3564,1173.21681059,663805,-154.33304443359376,-0.45717591643333433,0.03412456586956978,44.77507019042969,0.0003,,
120,5599,674725,415.79,3568,1178.8939198799999,664720,-154.24772033691406,0.7560574829578399,0.03259812295436859,48.75371398925781,0.0003,,
120,5616,676855,420.32,3572,1189.80100879,666850,-156.15606079101562,-0.005219277739524841,0.033003173768520355,44.37108840942383,0.0003,,
120,5640,679730,428.5,3576,1208.93596694,669725,-154.78013916015624,0.4609001874923706,0.03342153877019882,47.26095886230469,0.0003,,
120,5653,681295,430.65,3580,1214.7840807500002,671290,-155.36481628417968,1.160472297668457,0.033744283765554425,52.115386199951175,0.0003,,
120,5671,683410,428.67,3584,1204.6288631199998,673405,-156.16370849609376,0.8684953331947327,0.034525083005428316,46.97696228027344,0.0003,,
120,5683,684785,438.16,3588,1230.5321799800001,674780,-156.51318359375,-0.3796736001968384,0.03406442627310753,42.14786148071289,0.0003,,
120,5703,687330,434.75,3592,1218.7609440200001,677325,-155.42684631347657,1.776932382583618,0.03431214541196823,43.15870895385742,0.0003,,
120,5722,689480,437.22,3596,1223.9852374700001,679475,-157.52792358398438,0.3650479555130005,0.03224897980690002,43.459923553466794,0.0003,,
120,5731,690580,443.52,3600,1242.67215039,680575,-156.1877471923828,-0.2310902804136276,0.034952462464570996,43.98924789428711,0.0003,,
120,5756,693530,449.32,3604,1255.72407943,683525,-155.7030517578125,1.9036832809448243,0.0337313212454319,47.15786514282227,0.0003,,
120,5762,694225,445.03,3608,1243.26272076,684220,-155.1468719482422,0.5224429965019226,0.033686321973800656,46.59576187133789,0.0003,,
120,5786,697060,440.93,3612,1230.0922789699998,687055,-157.05660400390624,-0.623258626461029,0.032581566274166106,44.6876838684082,0.0003,,
120,5792,697945,445.66,3616,1240.1461381000001,687940,-154.4831787109375,-0.2666082501411438,0.03397178947925568,50.936432647705075,0.0003,,
120,5808,699765,434.8,3620,1212.9552227500003,689760,-155.3059509277344,0.3439657032489777,0.03329978510737419,52.26820602416992,0.0003,,
120,5831,702625,442.52,3624,1240.94442729,692620,-157.26234741210936,-1.7294806957244873,0.033395533263683316,46.06511459350586,0.0003,,
120,5842,703815,451.79,3628,1268.31676314,693810,-158.58945007324218,0.1244441032409668,0.03352091833949089,45.29432754516601,0.0003,,
120,5854,705290,444.14,3632,1243.0798437199999,695285,-156.54754943847655,-0.21437246203422547,0.03256641700863838,49.937660217285156,0.0003,,
120,5869,707095,449.43,3636,1254.90041176,697090,-158.05801391601562,-1.1315328478813171,0.03257915899157524,45.89710693359375,0.0003,,
120,5883,708815,453.93,3640,1265.2986277,698810,-155.567822265625,0.921429431438446,0.03299108445644379,52.892764282226565,0.0003,,
120,5901,710890,463.36,3644,1289.1965172700004,700885,-156.8440368652344,-1.3491148829460144,0.0343305878341198,49.95799560546875,0.0003,,
120,5916,712690,463.49,3648,1290.91512104,702685,-157.946435546875,-0.6469318568706512,0.03249601498246193,44.879702758789065,0.0003,,
120,5941,715680,465.02,3652,1297.76432367,705675,-157.12814025878907,0.7493405699729919,0.03331067487597465,47.54660415649414,0.0003,,
120,5961,718060,473.99,3656,1319.3084439,708055,-158.33773803710938,1.0364944785833359,0.033625546097755435,50.1176399230957,0.0003,,
120,5975,719825,476.38,3660,1323.4453528600002,709820,-158.5760040283203,1.8157599210739135,0.033324386924505234,49.60517807006836,0.0003,,
120,5991,721660,481.7,3664,1339.7706960600003,711655,-159.3683074951172,2.3534027338027954,0.03288514688611031,43.05060043334961,0.0003,,
120,6001,722910,480.59,3668,1338.0502324000001,712905,-160.98251342773438,-2.775745153427124,0.03368993997573853,41.28721618652344,0.0003,,
120,6018,724835,475.97,3672,1327.07917453,714830,-158.62662353515626,-1.247358924150467,0.03447852954268456,49.81813507080078,0.0003,,
120,6033,726660,467.97,3676,1304.35369857,716655,-158.5774353027344,0.925082090497017,0.03395038992166519,45.41211090087891,0.0003,,
120,6043,727975,470.84,3680,1311.5765737499999,717970,-157.42589416503907,1.7941206216812133,0.03266652002930641,46.49755096435547,0.0003,,
120,6053,729140,468.22,3684,1305.09304481,719135,-159.4951904296875,0.0359119713306427,0.03300371766090393,47.57398986816406,0.0003,,
120,6081,732515,462.71,3688,1291.15647062,722510,-162.813134765625,-0.2245041012763977,0.032230722904205325,43.66545639038086,0.0003,,
120,6102,735025,475.26,3692,1325.50781627,725020,-159.98454895019532,-1.6974297046661377,0.03560803011059761,41.87764663696289,0.0003,,
120,6126,737855,471.5,3696,1314.0096137100002,727850,-159.05333251953124,-1.301143741607666,0.033803558349609374,47.16627731323242,0.0003,,
120,6135,739025,476.53,3700,1322.3769907199999,729020,-160.15801391601562,0.3934815049171448,0.0335201196372509,48.37158355712891,0.0003,,
120,6145,740200,476.04,3704,1324.7169662499998,730195,-159.7564453125,-0.8662661850452423,0.03366475775837898,49.7512710571289,0.0003,,
120,6159,741840,473.57,3708,1316.15190449,731835,-161.2961181640625,-0.6632074609398841,0.03428922966122627,46.04886093139648,0.0003,,
120,6190,745510,470.65,3712,1304.37616854,735505,-160.13096313476564,-1.2483577370643615,0.03363046646118164,44.41551055908203,0.0003,,
120,6194,746075,483.29,3716,1335.25389099,736070,-160.45431823730468,1.1888781785964966,0.03311158567667007,49.02410659790039,0.0003,,
120,6225,749905,491.84,3720,1350.3792138000001,739900,-160.95360717773437,-0.3575296878814697,0.032687339931726456,48.69644622802734,0.0003,,
,,750000,,,,739995,-160.28094482421875,-1.2549877285957336,0.0322484664618969,50.45448532104492,0.0003,1803.8250421999996,599.4
120,6245,751795,492.97,3724,1350.08781261,741790,-163.48591003417968,-1.6739571690559387,0.031907488405704496,41.38778228759766,0.0003,,
120,6263,753925,490.51,3728,1340.8706472200001,743920,-158.78237915039062,-2.7011831283569334,0.03294227495789528,41.62659759521485,0.0003,,
120,6278,755765,504.64,3732,1385.3959474800001,745760,-158.88465270996093,-1.615406021475792,0.03345823958516121,45.10208435058594,0.0003,,
120,6293,757570,508.92,3736,1400.1776825100003,747565,-158.85504760742188,-0.00876227617263794,0.03398018181324005,47.20822982788086,0.0003,,
120,6309,759575,508.65,3740,1400.5122926,749570,-160.61005249023438,1.3449712634086608,0.03199352622032166,45.01682815551758,0.0003,,
120,6324,761425,500.61,3744,1380.25481961,751420,-162.0716522216797,-0.082469642162323,0.03381946012377739,44.94681854248047,0.0003,,
120,6333,762460,500.99,3748,1380.4941058299999,752455,-162.5031524658203,-0.7818647265434265,0.033588264137506485,47.037315368652344,0.0003,,
120,6357,765325,500.95,3752,1381.5971606899998,755320,-161.2978759765625,0.9640511751174927,0.03249637112021446,45.570063781738284,0.0003,,
120,6365,766255,492.74,3756,1361.22489052,756250,-161.5437225341797,1.335561215877533,0.03241027742624283,45.79440689086914,0.0003,,
120,6389,769290,484.89,3760,1339.8518357099997,759285,-161.535986328125,0.999310576915741,0.03279069140553474,43.98522872924805,0.0003,,
120,6414,772165,493.96,3764,1367.6847319899998,762160,-161.68043212890626,-2.0172595977783203,0.033281126618385316,47.33346252441406,0.0003,,
120,6432,774290,507.28,3768,1400.0301991000001,764285,-160.85098571777343,0.6133607506752015,0.032781042903661725,41.74461288452149,0.0003,,
120,6443,775650,507.66,3772,1398.2363960000002,765645,-160.62238464355468,0.0791321039199829,0.03412333503365517,40.712432861328125,0.0003,,
120,6467,778580,516.19,3776,1421.7623376300003,768575,-161.82764587402343,0.8970974683761597,0.0347013421356678,43.973595428466794,0.0003,,
120,6492,781630,521.93,3780,1439.1076134200002,771625,-163.6590606689453,-0.03557615876197815,0.033389458805322646,49.4777229309082,0.0003,,
120,6509,783650,542.34,3784,1494.63827256,773645,-163.63988647460937,0.9814435184001923,0.033076906204223634,45.50422592163086,0.0003,,
120,6526,785665,539.02,3788,1481.94389354,775660,-162.4187744140625,-0.32142180800437925,0.03227208629250526,46.20137939453125,0.0003,,
120,6539,787120,531.34,3792,1461.9375129199998,777115,-161.4365997314453,-1.7836140155792237,0.03304542228579521,45.056436157226564,0.0003,,
120,6561,789865,532.85,3796,1463.1640192900002,779860,-162.8176727294922,-0.1272558569908142,0.034244225919246675,41.84244613647461,0.0003,,
120,6579,792060,532.55,3800,1462.04498419,782055,-161.2250244140625,0.1306031584739685,0.034427502751350404,49.80156707763672,0.0003,,
120,6603,794865,532.44,3804,1456.7894493099998,784860,-161.41286926269532,0.23511393666267394,0.03237100169062614,39.281690979003905,0.0003,,
120,6626,797655,548.12,3808,1500.7913906500003,787650,-164.30748291015624,-0.40543860793113706,0.03320739343762398,48.395470428466794,0.0003,,
120,6638,799090,555.8,3812,1529.6977397900002,789085,-163.55789184570312,-2.1807809591293337,0.03193647488951683,40.82461166381836,0.0003,,
120,6653,800895,540.44,3816,1494.82854852,790890,-164.397705078125,1.0091102719306946,0.03216694071888924,44.538082885742185,0.0003,,
120,6666,802540,540.66,3820,1506.7439628799998,792535,-162.36004638671875,-1.2304175078868866,0.0322842612862587,47.53743286132813,0.0003,,
120,6688,805135,525.19,3824,1463.7880785899997,795130,-163.0761505126953,0.038337552547454835,0.03325154110789299,39.31474151611328,0.0003,,
120,6701,806660,535.11,3828,1495.7767666800003,796655,-164.30377807617188,-0.4644403696060181,0.033231635391712186,41.679833221435544,0.0003,,
120,6720,808945,532.45,3832,1490.5880133299997,798940,-165.38435974121094,0.37148186564445496,0.03422975689172745,46.71213989257812,0.0003,,
120,6733,810455,526.58,3836,1473.89370572,800450,-163.45813903808593,-1.5254064619541168,0.033874903619289395,44.159253692626955,0.0003,,
120,6746,811880,521.47,3840,1459.89987575,801875,-163.79708862304688,-0.22697563767433165,0.033356417715549466,46.61543197631836,0.0003,,
120,6774,815045,531.99,3844,1491.2385066300003,805040,-162.70917053222655,0.7733005344867706,0.03169482722878456,52.01014633178711,0.0003,,
120,6789,816830,539.75,3848,1511.32304371,806825,-164.7931365966797,-0.0396267294883728,0.0331077978014946,45.074609375,0.0003,,
120,6806,818805,539.79,3852,1509.3671187000002,808800,-164.5620574951172,-1.0828284621238708,0.03264434561133385,47.23987884521485,0.0003,,
120,6835,821910,547.36,3856,1530.89699286,811905,-166.20291137695312,-0.12053600549697877,0.03253902345895767,40.511408996582034,0.0003,,
120,6851,823470,555.25,3860,1555.5702760200002,813465,-167.61087646484376,0.35677155256271365,0.0335822843015194,44.47923202514649,0.0003,,
120,6867,825220,542.03,3864,1516.02323722,815215,-166.65457458496093,1.1038785457611084,0.03200361132621765,49.261931610107425,0.0003,,
120,6898,828350,532.79,3868,1493.5105033999998,818345,-167.1001403808594,0.33105705976486205,0.03184901252388954,44.18621978759766,0.0003,,
120,6917,830270,544.18,3872,1524.5513267399997,820265,-165.49966430664062,-1.970508873462677,0.03491682931780815,51.304447174072266,0.0003,,
119,6938,832445,542.52,3876,1520.77536631,822440,-164.6807891845703,1.3592008233070374,0.033002065122127534,47.81333465576172,0.0003,,
